artist_id,artist_latitude,artist_longitude,artist_location,artist_name,song_id,title,duration,year
ARZVFRI58PWGYIEFLJ,,,,NOFX,SOY5LJTRHUSOMWHQFT,The Decline,1099.78077,
ARRP4IENVJJGQDHFXN,,,,Natalia Lafourcade,SOX8QLRKHG6U1KFLUH,Look Outside,264.25424,
ARFMTCCGUIG6EAFOZU,,,,J Dilla,SOK64HSGSNXBY7JPCV,Won't Do,232.46322,
ARMVJMYPR1CQOJ8JSB,,,,Sergio Mendes,SOBDFPO0CTP16M73TX,Never Gonna Let You Go,254.85016,
ARR6GTBUM6D7QJTEOO,,,,Jarabe De Palo,SOAT1SHWZSZS2US89T,En Lo Puro No Hay Futuro,205.08689,
ARMVWZB2IAGFWJ4ZPM,,,,Carrie Underwood,SOZQ1RCTJ2DMJRXMSJ,I Told You So,257.88036,
ARDR80IVLVGGUJTAY0,,,,Enigma,SOO2ELZCA9JTTEMHWH,Je T'aime Till My Dying Day,258.71628,
ARD0OZX2WMFJTPZHYX,,,,Kelly Clarkson,SOQTZA9ILVY3QHG9GO,The Trouble With Love Is,221.09995,
ARZXRNQGDSIYDPITNE,,,,Timbaland & Magoo,SOIRX4DSPDZHVTACHM,Put 'Em On,279.7971,
ARN0QKPXN9TFBDIFYH,,,,The Wombats,SOPX6IIBXUUMQJDZBT,Tales of Girls_ Boys and Marsupials (album version),69.95546,
ARDEXTUCGDDHDANIRG,,,,Andrew Bird,SONDWZ68VEDVXDH4HC,Skin Is_ My,316.47302,
AR4YHLKC1S3BJGQ8E7,,,,Colin James,SO5TOSYHUBX4UIMNKZ,Just Came Back,298.52689,
AR6B4LZNCY555GEDAV,,,,Los Wawanco,SOH5UZ0DEU3XMGS22S,La Casita Blanca,165.79873,
AR32D9YPVRI8WLEF2L,,,,Dancing DJ's v Roxette,SOIYVBBJU0KGWOTVJG,Fading Like A Flower (Extended Mix),370.78159,
ARJLPNJZVJHMA0AN5I,,,,Robert Rich & Alio Die,SONAY4UCWMSL1SIAIT,Sirena,375.92771,
ARIJIAVJUS51FVR9D7,,,,Gabin featuring China Moses,SO5B7Q7WBYHGORKYPP,The Other Way Round (Feat. China Moses),249.36444,
ARFGS5VUBAYY6PNNIW,,,,Robert Pollard,SOCN4YPIYMYVZEFBRC,We All Got Out (of the Army),202.91873,
AR3GZ7USGJJT1KZVZT,,,,MÃÂ¥ns ZelmerlÃÂ¶w,SO2B5JKZXAXDZXPYN9,Brother Oh Brother,206.96771,
ARFWOXNBU0YGO77KGY,,,,Shakira,SOWZARQ2ET7HEFOE9Q,Did it Again,192.70485,
ARCMZ5HFBNK6YJVFMX,,,,Showbread,SOINUZHXHRNZNIRR0I,The Pig,297.58649,
ARLZYDCXNX3HMGHVSN,,,,Bersuit Vergarabat,SOYKTUWG4A7BCBCRHL,Yo Tomo,212.40118,
ARXB0AJLW1U3PF3HYE,,,,La Roux,SOXMHXJYML3HLRGG4O,Quicksand,185.65179,
ARLYEHSQ6GBHRWMX5F,,,,Conjure One,SOOVPE7EYJ3SNUST84,Center Of The Sun,300.09424,
ARBRAH9HJGG1LHISNC,,,,Graham Colton,SOWNYMQVHK5Q2M6CA8,On Your Side,235.10159,
ARMZUAWKJ1FQM99XZA,,,,The Starting Line,SORQLSLLAJM0TKVN8P,I'm Real,207.85587,
AR7SKTDABTA5CMBJMM,,,,Pull Tiger Tail,SOEHLFZQY6K8NVK951,Hurricanes,239.882,
ARRX09LVZH2YWNGKFB,,,,Hannah Montana,SOVQGLQOXI0H6VIDRJ,The Best Of Both Worlds,174.00118,
AR0RPGKLQ8T6D0IB8W,,,,Ramses Shaffy,SOY59KN8CSCWJH0URE,Laat Me.,332.69506,
AREPNHGYVIN4N28S7J,,,,Van Halen,SOSRPNERXZCN23TCNE,Why Can't This Be Love (Remastered Version),228.33587,
ARJPFXD4KXWJVCF1LO,,,,Method Man,SO0SVHQIKECZOOBQF9,All I Need,195.97016,
ARXRZORKQYE9DOQHTI,,,,Mando Diao,SOS73RNCOUCWPTZIKQ,Down In The Past,238.54975,
ARQKSLS62KFDBW1UHN,,,,The Archies,SODVPXXQZ09YMQYWQQ,Sugar Sugar,166.16444,
ARXBASYMOPJUXXOPSS,,,,Ensiferum,SOGIPLG5UH2LXAN4AQ,Lady In Black,273.8673,
AR4I0VHDVO23VO1CAY,,,,Gold Panda,SOX459NBYLRL2BEOW6,Win-san Western,189.09995,
ARAFNOQTZVJLQ63Q8W,,,,Dixie Chicks,SOID8U7XTXWRULEQKX,Tonight The Heartache's On Me,206.44526,
ARX2FMJM42N6WM0YJQ,,,,Ferry Corsten,SONTWZ1J0DT6SCNYBW,Sublime,466.46812,
ARG7W1A9X4RPZPBYPK,,,,Energy 52,SOTGL0ZCPFIIY2BQCG,CafÃÂ© Del Mar,462.13179,
ARLJFUCKRBONRONUEN,,,,Babyshambles,SONZYCDZDE6DRTHGRI,Killamangiro,206.49751,
ARK9QZOUH6ZQLTRJ6U,,,,Jean Michel Jarre,SONZ2TKIS5PHFND7KO,oxygene 2,461.58322,
AROOBUC9EYBFBCMHWV,,,,Anberlin,SO2Z8NIXOO0C2AQLEY,Alexithymia,203.02322,
ARCZHW2GJDPJVJAKMM,,,,Crosby_ Stills & Nash,SOWHEPPXN7NO5IGTU3,Long Time Gone  (LP Version),257.43628,
AR0JUH68WGF5GRGYAF,,,,MF Doom,SOA9INPP5HWNVURCV8,Guinnesses (feat. Angelika & 4ize),296.72444,
AR4VYSSWK8VUKDE1TM,,,,Breaks Co-Op,SOW1JJPDGTCXTJ1LFB,The Otherside (Acoustic Version),199.73179,
ARTX2YLB1JQGNIILQR,,,,The Streets,SOGDILEKLH3YYNLABX,War Of The Sexes,208.90077,
ARD8I12YAUCNQEICNV,,,,Kate Voegele,SOAMYRJR0PZMHBFGLH,It's Only Life,248.31955,
ARPQHBKPIYFXAHNGX8,,,,Devotchka,SOKIMUKC8ZB9HEMMHI,Head Honcho,225.09669,
ARXNZNKMJJ4BWRHS7P,,,,Silversun Pickups,SOTYWFLTNNG98PBCTB,Three Seed,340.53179,
ARJJDJMTEMOWFHUFRF,,,,Animal Collective,SONQ26LGJQ1MAFCHLH,Winter Wonderland,164.77995,
ARV5YNFYTTHGAR3KGF,,,,Dinosaur Jr.,SOKIUAWMEIHFUAU1II,Does It Float,198.53016,
ARZ76TDN1RYOKVYWAX,,,,Iam,SOGKKMDQLGA0JL2UXP,Contrat De Conscience,287.92118,
ARVYE5UPSOSN3XYG3C,,,,Sam Sparro,SOYXLKUGL5MBPDLYB7,Pocket,284.70812,
ARM1VV1OZNY3PMZZVQ,,,,The Ethiopians,SOD4RTM3HER7JCIJNH,Train To Skaville,170.1873,
ARPYVWXDNKSQZQ1OOW,,,,Herman's Hermits,SO1CF4G0W3HDILICZR,I'm Into Something Good,155.42812,
ARVZWCKPMC8FX4K2LJ,,,,Seeed,SOP23XBBJ0KLKJ3DZE,Tide Is High (Es Geht Auch Anders Mix),207.59465,
ARUM35ZFZI8QCEVOO5,,,,Eminem,SOJHQTXOJM7W5XGCGW,Deja Vu,283.55873,
ARW43Q5RCBEDCNJKIH,,,,The Kooks,SOBFOH5H4O5S65YAEH,Seaside,98.16771,
ARX774SKV9MJ7LB4HW,,,,Yazoo,SODOQXMAYO6IP5O7FK,Don't Go (Live),178.99057,
ARIRVEWOYIEHCZNPMB,,,,Hans Zimmer_ James Newton Howard,SOFWNKAFVB7EXWL9TA,Macrotus,455.47057,
AR5JKYBYHCK0KMUEXW,,,,Paul Cardall,SO4I8HQD5EW7F65KP1,Scarborough Fair,222.87628,
ARA7X3LYMXBOGGWKGX,,,,Aretha Franklin,SOBN2KA9JENKQCWJPK,Hello Sunshine,183.90159,
ARPML17EQV97UE0NND,,,,Roadrunner United,SOVGQCPPLWOS8HEYON,The Enemy (Album Version),285.02159,
ARSTLIR2TLTCLJMOZ9,,,,Blind Melon,SOX8XAH7IOVXCGTPOG,Mouthful Of Cavities,214.72608,
ARHNZM5HW3OG8QNXLF,,,,Killswitch Engage,SOH7LCB4LG4MG4FNLO,In A Dead World (Album Version),254.45832,
ARV6G3YX72WFHHJJL5,,,,Charlie Wilson featuring Snoop Dogg,SOSPVCQABFSYUL9AH2,Let It Out,231.70567,
AROOXYYLJSJL9K42RS,,,,Abba,SOUPCFT74BPLLRWMD9,Summer Night City,213.05424,
ARDRMOCTEUYBUMICZJ,,,,Blu Cantrell Featuring Foxy Brown,SOJ0UREYSCHFNGA533,Hit 'Em Up Style (Oops!),250.69669,
ARKDZIL4B6ELRQNUYD,,,,Keyshia Cole / T.I. / Missy Elliott / Young Dro,SO2ZSPXDZ9JHKUQLIT,Let It Go,220.08118,
AR0HIJTGJ0IED1OMTD,,,,Maroon 5,SOH0BDX24K6KHJ6JSD,Can't Stop,152.842,
ARXNZNKMJJ4BWRHS7P,,,,Silversun Pickups,SO3ZKTAAGQPIANQIXU,Lazy Eye [Jason Bentley Remix],348.23791,
AR5FBQTL17AFUDCCUK,,,,65daysofstatic,SO0MOBRHYOZEDCT0GO,Drove Through Ghosts to Get Here,264.98567,
AREVYS0LV2K2BRSU9W,,,,Los Abuelos De La Nada,SOQY1SGK0JSAP7AKEM,Se Me OlvidÃÂ³ Que Te OlvidÃÂ©,122.27873,
ARQ5G30DI3PL7JBTJC,,,,STRATOVARIUS,SOMAXVSHKLWNH6ODXL,Soul Of A Vagabond,442.06975,
ARPNKLRY9YKRA3NVJG,,,,The Human League,SOERBSQPCMSMRKE3GL,(Keep Feeling) Fascination (2003 Digital Remaster),225.17506,
ARQPVFO9NPMKG3ZTS2,,,,Enya,SOY9XCL89SBOZFIPUS,Aldebaran,185.7824,
ARYEDSPJDA7GJFWJ1Y,,,,Alceu ValenÃÂ§a,SOT716ID2ASKMUA9UW,Eu Te Amo,176.56118,
ARW8UBHCMUOBJE2WVR,,,,Nickel Creek,SO1FSNOTGHCNROYP8T,In The House Of Tom Bombadil,225.69751,
AR7EATYIJHVQPAYYED,,,,Linkin Park,SOGRAMDBQTT4CANMZJ,Crawling (Album Version),208.95302,
AR4PEGSWREXEKLHM5O,,,,Matisyahu,SONRHZ7RII3SUG0T9F,King Without A Crown,222.37995,
ARWZ4NOK17ZCCOMX9W,,,,Jens Lekman,SOH3G7KADY4ADIL2QO,Someone To Share My Life With,210.46812,
ARBK5HNSG2OBGQWDN1,,,,Propellerheads,SO8QODEKV680SCLWQW,Take California,239.3073,
ARWD1TZACQCKVETKWV,,,,Daft Punk,SOCIFO7DIOYME4IGBO,Human After All (SebastiAn Remix ),286.6673,
AR0H7HQSPGCSSO7PM7,,,,The Feeling,SODNVNGBMGRS9XW3R6,I Want You Now,227.36934,
ARZG5H8AKJKSMEMZAF,,,,Crystal Castles,SOYYHKBKLT0NZD5TDC,Untrust us,186.38322,
ARDHW3SV433IATEVFC,,,,The Black Keys,SOPXKPZU7KRNEBLMYY,Busted,152.52853,
AROL6GLUUILQILPPSD,,,,Oliver Koletzki,SORUNPA7DFJ2YYKAAA,Nascita Of The Monsters,609.48853,
ARM9BUIAQZF5VHCUW3,,,,Josh Groban,SODKJL0HNABPZXA6EF,Lullaby [With Ladysmith Black Mambazo] (Album Version),152.0322,
ARH0IFTV4NHWGYWBQQ,,,,Moonspell,SO6ZA4EICHE6ALZ5MC,Hers is the twilight,293.642,
AROCNBHYLSAMBQZSCM,,,,Silverchair,SOXOLWAWJIYIKJOLUF,Tomorrow,267.88526,
ARR4XUIUC44QNCON25,,,,Blood Red Shoes,SOKTOB5MEG7BUHR54F,Don't Ask,186.90567,
ARO0ZAQPM9JBZGTHLB,,,,Kurd Maverick,SO4OKBQNO6W9BEA0RI,Let's Work,480.46975,
AR2YFIPZBBVWRANAAN,,,,The Aztext,SOVZSOGQI5Q9MWLMZE,Learn to Talk,259.21261,
ARHTFPAKX8GVOOPP9V,,,,Rey Ruiz,SO7WEAEZXNLNDLFVXP,Por Amarte AsÃÂ­,301.87057,
ARNE1ZPBEEFXGDQWCB,,,,LeAnn Rimes,SODYZQEJIHWNNTA6CQ,Probably Wouldn't Be This Way (Dann Huff remix),217.25995,
ARAOA5YLM1DC6JIV8D,,,,Jagged Edge,SOG6UYGECEDRPSWUPQ,Addicted To Your Love,195.21261,
ARPWE5AG7AMI3PTYNE,,,,Gorillaz,SOXQXAWKRHG3KV6JLL,Rock The House (Radio Edit),183.53587,
ARFIJTDMSKAOBHSY81,,,,Guns N' Roses,SOLHLMOGZIRVGC8XOV,Used To Love Her,193.14893,
ARRO7CK2TPSOE4MJ6W,,,,Verdena,SO0DEEOUXICO3I3LER,Phantastica,241.162,
ARBQYQQRWEZJWCVTXJ,,,,Tegan And Sara,SORSTK5CENEDY8NLJY,Relief Next To Me (Album Version),180.29669,
ARX00J4R6DU70PKQFL,,,,Andrew Gold,SOSUAX31LEYNGW8PRZ,Thank You for Being a Friend,282.01751,
AR9TB7PQRVUXDOAM72,,,,BlÃÂ¸f,SOI4HTX0N1F6UU3D4Z,Aanzoek Zonder Ringen (met Kodo),294.29506,
ARYXOEV8ALHKZWSC5Q,,,,KMC Feat. Dhany,SOFJZYC8UDX5IC4AGF,I Feel So Fine ,483.81342,
ARVYG05YZCQRFFTGRA,,,,Faith No More,SOUHYLQVJXAKOZQDMP,Midlife Crisis,257.802,
ARU0ZO38XHDUQIGLAP,,,,Andrew Jackson Jihad,SO5NAHFSOJWGZULT12,Brave as a Noun,74.97098,
ARX2805TU5ZFIB36OH,,,,Twista,SORCKVJHEYBHQDXCZH,Girl Tonite [Featuring Trey Songz] [Explicit Album Version],223.03302,
ARMA8BJCPTSD442IW4,,,,Underworld,SOAQOA3XVGPEHATGDJ,To Heal,158.4322,
ARS2LQMJZO67LYX9CU,,,,Bo Kaspers Orkester,SOSYUWQXRWTTTFOYGV,Undantag,259.36934,
ARDZR6QYOXFG1CXID6,,,,Bacilos,SOG2UN2F9CR2XBVGWE,Viejo,307.51302,
ARAORMB5EUD7DDZQNW,,,,Alejandro Sanz,SOLHRWA6TV6H3WRK75,Y solo se me ocurre amarte (Unplugged),277.2371,
AR0NSU9BPAT9PILJV1,,,,UNKLE,SONVGPRU0BXBNXNCNK,Burn My Shadow,295.54893,
ARBDJKV5XYLCRTUUJV,,,,TRUSTcompany,SO5G86EYUDQYSWEGXI,Take It All,194.2722,
ARQO9URFVNMAEV4FL8,,,,Big Tymers,SOMKWRENTI3FUOMGBV,Rocky,289.95873,
ARQUCSFZJTYKVLQTWM,,,,The Darkness,SOGDYZI9OPB9SH6MCR,I Believe In A Thing Called Love,217.05098,
AR2BLKSYE27AYCK4YJ,,,,D Black,SOJVOTOTNRFZSAFSNW,Mais E Mais Amor,261.14567,
ARMXKE2PFPOQ8EMFSV,,,,DAVE MATTHEWS BAND,SORF5RQFHQMQQZK7ZK,Grux,71.81016,
AROH72JDC3CVNEA0ZY,,,,Sugar Pie DeSanto,SO6MDQOC8NG7WC4MF0,Soulful Dress,169.50812,
ARSLX9WVEEHE3D6Q8I,,,,Sigur RÃÂ³s,SOYHWLDXCCNFYSBBSR,Gong,333.63546,
ARX0PRGOMVMAMEWDQA,,,,Two Door Cinema Club,SOVTYNZGSJ3QKWA3JT,You Are Not Stubborn,190.56281,
ARNU3PB8YQRNLEWKGR,,,,Josh Turner,SOEL9QSR9FNZDIGZJY,Firecracker,208.84853,
ARDBT45WQGJBUPWGYU,,,,El Gran Combo De Puerto Rico,SONEBY0BXTI2AV7SFZ,Sin Salsa No Hay ParaÃÂ­so,226.89914,
ARDHW3SV433IATEVFC,,,,The Black Keys,SOJCYWPKZG5IOSOZXF,Heavy Soul ,156.18567,
ARODOJ1RCKMAVW4HOV,,,,Muse,SOWEOJZQOAUE5KCYSE,Yes Please,185.93914,
AR7T2OAYDHBEOFBMUB,,,,Rivers Cuomo,SO3YF0RUSQ5WRKQVGU,The World We Love So Much,219.48036,
ARMFPXMBZ6GWO4YVLL,,,,Four Tet,SOHNFSIRIIXS6ZQAB4,Untangle,276.76689,
ARWAUME1DFLWHP45GG,,,,The Grateful Dead,SOGXP1T5B2MEZ0K2OE,Peggy-O [Studio Outtake],351.9473,
ARYQDIPSGLNLAEOT3R,,,,Olivier Darock,SOHJ7NHXOF0USIXEAQ,Miss You,391.10485,
ARMVX3QWDARZE1CTUV,,,,Anjulie,SOFK506NKT735FF3AC,Addicted2Me,187.76771,
ARWD1TZACQCKVETKWV,,,,Daft Punk,SOBOXTIZSGFTWJYZBQ,Harder Better Faster Stronger (Alive Radio Edit 2007),213.28934,
ARHPQXT0UHRZMKCRDF,,,,R. Kelly,SOKOOFM7TG7HEABCDV,Your Body's Callin',297.37751,
ARX6ZLPBUVGN1FKWEY,,,,Erykah Badu,SOHGB2DPTO8FUENEQD,Fall In Love (your funeral),366.65424,
ARY7YHMSRTEK3D42Q4,,,,C.J. Lewis,SOX3RNDXH28JBGLJGF,Sweets For My Sweet,201.27302,
ARUHT1FX7ZXS8PTSG4,,,,Modest Mouse,SOD6WKWXIDSI9HF9KM,Here It Comes,190.35383,
ARAGXR4CDE6DJUUZWT,,,,Pantera,SOTIBOJFLHPYVDT0ZQ,Becoming [Live Version],239.0722,
ARU3KE27BNBICGXKLX,,,,Foo Fighters,SOV89WAK5YNSU5BI7D,DOA,252.52526,
AR5UPXVR9ISFJBOLL6,,,,Michael BublÃÂ©,SOKQCRJHSICZTRYJOY,Come Fly With Me (Album Version),199.20934,
ARAJ4ECP6DNYA7WEPG,,,,Jody McBrayer,SOP2YZEGL9Z1ZGUMQT,To Ever Live Without Me,247.19628,
AR39SHGEMV6RGCP3GU,,,,No Mercy,SOBH8AJ4XBJTHNEJQ0,Please Don't Go,240.8224,
ARJWIAZSHKCIYEX0IK,,,,Coldplay,SOH8ZDU7BGXOUHXXUZ,Postcards From Far Away,47.64689,
ARFMG0EPZMZKSDQZYV,,,,Samy Deluxe,SORCFXKLPN3MBTF2O0,Intro,238.36689,
ARJPFXD4KXWJVCF1LO,,,,Method Man,SOE0BWUHPT6NJ5X6BP,Method Man,196.75383,
ARHFAYHSCTMF32TQIK,,,,America,SOLGOFWZBPPB1IEDHD,Love & Leaving,219.19302,
ARNZVMXNAYCIIXYYHM,,,,Pet Shop Boys With Dusty Springfield,SODPGEQBKIG7RSIIMF,What Have I Done To Deserve This? (2001 Digital Remaster),262.19057,
ARDOL5H1T6ZPHTUCZZ,,,,The Offspring,SOU9HFHSMMZYY30AI9,We Are One,239.93424,
ARBMWFSOCIC22NAMAF,,,,Markus Schulz Feat. Departure,SOV3DBOTVBGA1V2BVP,Cause You Know,543.58159,
ARA2LE5HBGQMPXVFRN,,,,Lupe Fiasco feat. Nikki Jean,SOCHIXYRFQ4JYFR7GH,Hip-Hop Saved My Life (feat. Nikki Jean) (Explicit Album Version),242.49424,
AR5RCU6KYGPI4PV9FT,,,,ISRAEL & NEW BREED,SO4UNSB1WGBM3ZYZVM,If Not For Your Grace,469.52444,
ARYI4QYRILBV2OITFP,,,,Florence + The Machine,SOWW5ZNS8TING5LC3M,Bird Song Intro,80.87465,
ARRYNGSRDQSGPHNJM6,,,,Crash Romeo,SOLEPCGIVCBFCX4FEH,Actions not words,170.84036,
ARCPL2MLW1D0ILXNNJ,,,,Royksopp,SO0KOKEIU9DVR9CFGP,Happy Up Here,163.65669,
ARN3G3IJBMMYQAYEH8,,,,Cage The Elephant,SOTLUZLEDWZNHKKUQX,In One Ear,241.162,
ARLYKJA0EETLAXII0I,,,,The Unwinding Hours,SO2ZBZAKNSVXVWZ5Y4,There Are Worse Things Than Being Alone,301.50485,
ARMOOA9HX367VI32BM,,,,Vader,SOLWKT6LTYDO65E3K4,Fight Fire With Fire,245.86404,
ARWWY3AGUN3RR0974U,,,,Combichrist,SO5OXSBZIKGJFD1AZE,red signal,336.14322,
ARZRMZYI2RTFDZZYEP,,,,Good Old War,SOVTYUAGZ9JZZ29HEV,Just Another Day,166.03383,
ARAA6HZSTRDJOEWNAX,,,,Regina Spektor,SOWYCVXN0BI6DOXHMN,Baobabs (Bonus Album Version),122.43546,
ARDOL5H1T6ZPHTUCZZ,,,,The Offspring,SOLTY5JEVLSDYELHUG,Not the One (Album Version),175.04608,
ARYCCSQOX0ZMQCDHNP,,,,The Radio Dept.,SOGPEZZGMPOEUMNJW4,Where Damage Isn't Already Done,163.36934,
ARCUFVCGOEJKCD1N8Y,,,,OlÃÂ© OlÃÂ©,SO7IIBHOFHRAER0ZDT,Con sÃÂ³lo una mirada,247.87546,
ARHAVEWL6QUWVMXU1B,,,,The Temper Trap,SODGUZLM0LGDTD55H1,Fools,275.40853,
ARXGURUR0CVIDXTSV8,,,,The Avett Brothers,SOAHQPOZCHJK8PZO2A,Go To Sleep,244.29669,
ARZ1PYLXDFPJCC9PFK,,,,Mitch Ryder & The Detroit Wheels,SOHFIROI9RZI57FNTD,Jenny Take A Ride (LP Version),205.03465,
ARDYURLMM1MUXUMXJK,,,,The Spill Canvas,SOCWSC8K1I3EVK3EBK,The TIde (LP Version),358.03383,
AROMPM8WGREZCIEJH6,,,,Mogwai,SOX7VZMXJAD9FOOAIG,Two Rights Make One Wrong,571.19302,
ARJSR8IBQ2TC4UD9YE,,,,Spor,SOW339DMTKY5NCTRL8,Way Of The Samurai,380.3424,
ARAB291ZXYPPOUB9XT,,,,Erik Hassle,SONTKBKPNQZBFWNLEQ,Hurtful,183.43138,
ARBGERJZI34NBA5FM1,,,,Phoenix,SOXG1MJLHRU4YIDQXT,Holdin' On Together,207.15057,
ARMIMYASTTN8AXX7TM,,,,Arctic Monkeys,SOR1LSOE8OYUVHPAY5,Mardy Bum,175.43791,
AR2MPSUGH1YR5XYEBJ,,,,tobyMac,SOV3KUXNH1OAIM5INB,Burn For You,229.69424,
ARHG6GUIN5QBQ2QRSG,,,,Jadakiss / Swizz Beatz / OJ Da Juiceman,SOAHHI8LL9SUS0NJXQ,Who's Real,191.84281,
ARHRXTLFOPXIVECSTI,,,,Plus One,SOEB61L1YVNEQHDHDY,You (w/o Organ Version),231.8624,
ARPUMU0SQKDVV2I13P,,,,Pickin' On Series,SOUVTPWFO161Q8MF5J,A Different City,199.41832,
ARUM35ZFZI8QCEVOO5,,,,Eminem,SOV7B222ELMCPLIK2B,Hailie's Song,320.83546,
AR1WUS4UGIFMBVB7KW,,,,Heart,SOQ0RYXZPGPS8PRAIS,Wild Child,270.18404,
AREICSF9GXFZETM1LO,,,,Sergio Dalma,SOID8PANGL3NCX9F3H,La Vida Pasa,269.45261,
ARYXSZ6HM2TJ9WYMGA,,,,AFI,SOKXK5XMPJVALMTSJG,The Interview,256.86159,
AR8IFCZHZA56Q6SDSK,,,,Four Year Strong,SOCTOIASYJW3JH9JFH,This Body Pays The Bill$,199.88853,
ARCIGWWXRGGHAEZOPT,,,,Jim Brickman;Herb Alpert;Bruce Upchurch,SOIM2RGEUJPHZQLPMC,Rendezvous,199.54893,
ARHSAZ6GO4C3OPPRVD,,,,Pure Ecstasy,SORCDNDEIMN21UQFOX,Voices,238.94159,
ARNQTLMMNUOQYXCP7N,,,,Juanes,SO61GV4HYXNGNNA881,Bailala,211.77424,
ARLWPXXBDVI7ZHJTDA,,,,Fountains Of Wayne,SOSXOW0VJJHBZ9Q9RD,Stacy's Mom,197.40689,
ARC5HADTO8SNPULQG1,,,,LMFAO,SOIGUPKA27WI8JH71O,Yes,183.74485,
ARAW9A8YJQP665KQBD,,,,Ben Folds,SOEEREESIJDJSMUMTN,The Ascent Of Stan,254.17098,
ARD8I12YAUCNQEICNV,,,,Kate Voegele,SOAO3MXNYA8TNNUDHF,One Way Or Another,222.64118,
ARCXAXZA9M6XUTS65C,,,,Relient K,SOQTEUNUEM4PITDDMQ,Jefferson Aeroplane [Demo],238.94159,
ARBJYWWRQYXH3EVXVY,,,,Someone Still Loves You Boris Yeltsin,SOPWDSXTCHPEXCCNNQ,Yr Broom (Cd),97.35791,
ARKWXVJXL8X4NYCSCV,,,,Luis Miguel,SOKY4BTRIWZSHP1K7G,"Suena (""Some Day"" end title song ""The Hunchback of Notre Dame"")",256.13016,
AR8Z65QPMPLTXX1TTA,,,,Efecto Mariposa,SO3BUVPBHZLVWTLOVS,Por quererte,254.37995,
ARZ3NUWIHX9RBBOS5R,,,,Dif Juz,SOH4RZFDSB7N5PLWMA,A Starting Point,219.16689,
ARLNUPCAVXP3PGED2T,,,,The Methadones,SOKHCBIOHJKUQKAOAT,Falling Forward,206.39302,
ARG3CNOL3NSIZ7IK9J,,,,SKOLD vs. KMFDM,SOGQURM8MXD6VLNKZI,It's Not What,254.4322,
ARERRQBLAXXWHTTQAJ,,,,Leatherface,SO82M6Q34BYTPA0QCU,Broken,221.09995,
ARVOSZ29FVZF3S9BYE,,,,Scooter,SOHU0GPYUZ82TYQK0O,Suavemente,342.04689,
ARKOSI6WHELALUIZCU,,,,Kat DeLuna featuring Busta Rhymes,SOELPJUBKQISD49YWO,Run The Show (featuring Busta Rhymes),213.13261,
ARFYMIHEY1BG0CPJE2,,,,Boys Like Girls,SOFHSN62FTVQ3VNAXP,Hero/Heroine,232.22812,
ARY0268YBNY90GLAGT,,,,Amy Winehouse,SOHY2AQ0ELTH8R9CUL,Monkey Man,172.82567,
ARO9UMFFUA0OPCM4AR,,,,Bebe And Cece Winans,SOKXPPPRSTDOJ5LW34,I.O.U. Me,281.59955,
ARZPTOCSNQ1YFTTPCC,,,,Metric,SOOJXCTCYANSC9CAYJ,Gimme Sympathy,171.25832,
ARWA4HAIDIOHEGROOM,,,,Metallica,SOZKUDHXLE253TGLHM,Some Kind Of Monster,505.52118,
ARHGRGZYMBZNA8GC7Y,,,,Ok Go,SOS3SQBCBP6CI4QBTZ,There's A Fire,230.29506,
ARGIJYSQPFKESADGVW,,,,Die Mooskirchner,SODIIVTWZMHITKVWE3,Reisende Freunde,166.922,
ARJPFXD4KXWJVCF1LO,,,,Method Man,SO2VSNVNZJRMHMRQNT,Say,229.53751,
ARBKXCV4MHH9PZYTE9,,,,ZZ Top,SOTFMI4IWVLZ34AMTS,Tush,354.29832,
AREEGTZ0C0YXSA2TD1,,,,Stone Temple Pilots,SOMIOXYYNA8P4YKLQ5,Dead & Bloated (LP Version),310.25587,
ARNONHBIHPRUVM1XMW,,,,Jazzamor,SOCIDFDJ76LTTIEWYT,cherish (the night_ the life_ the moon),195.5522,
ARLWVPDGHEUH8KD5QX,,,,The Cranberries,SOHLNZZZECK7DRLZOL,Carry On,141.50485,
ARR4MXKZ7KG4DWK2BB,,,,Joe Nichols,SOJTCNGSNR0W1GDT28,Brokenheartsville,232.14975,
ARM0XWYJSTZGBZ9FAL,,,,Whiskeytown,SOUAE5KOPWS6WRB9XC,Mirror_ Mirror,197.77261,
ARECAP9G35O4GLYVYD,,,,Chingy,SO9GFONGA0K1LWUFJK,Gettin' It,266.34404,
ARHRSGBEN2AKLEYDIB,,,,Keith Sweat,SOBNK4DSNZVT0QTI5W,Telephone Love (LP Version),56.05832,
ARNCD1N9LJCFT6YEZF,,,,Digitalism,SO1HWULHDLI9KWBPD6,Moonlight,171.96363,
ARIT4NIWXQ8UWV8MTA,,,,Simian Mobile Disco,SORADXRLOPZWRBXDHS,Clock,257.35791,
ARM3QF9QLMBLSLX9HN,,,,Useless I.D.,SO2I7W399YCLWY7TZ7,State Of Fear,190.98077,
ARKZTRXZOWCGLX2EDZ,,,,Ashanti,SO6IYCBZDSA1IXIN0J,Foolish,232.25424,
ARLLQ9TT4CAZKFJGPS,,,,Billy Idol,SOVGUUNRNFIMK3HCFN,Rebel Yell (Acoustic Live on KROQ) (2001 Digital Remaster),335.38567,
AROOXYYLJSJL9K42RS,,,,Abba,SOXSVRBZGU4MWR31AJ,Hasta Manana,189.962,
